OBJECTID,CD_ACID,ANO,DATA_ACID,DIA_ACID,HORA_ACID,CD_MES_ACI,MES_ACID,CD_DIA_SEM,DIA_SEMANA,CD_END_OCO,END_OCOR,NUM_KM_END,CD_ESQ,ESQUINA,PROXIMO,BAIRRO_OCO,CD_BAIRRO_,BAIRRO_GEO,CD_REGIONA,REGIONAL,MUNICIPIO,NUM_VIT_FA,TP_ACIDENT,TP_ESPECIE,TP_OUTRO_V,CS_VELOCID,CS_ALCOOL,CS_INFRAES,CS_TRANS_L,CS_TRANS_1,CS_DESREP_,FONTE,OBS_ACID,GEORREF,COORD_N_SA,COORD_E_SA,LAT_SIRGAS,LON_SIRGAS
1138,201420035.0,2014,2014-02-24,2014-02-24,1899-12-30,2,FEVEREIRO,2,SEGUNDA-FEIRA,C888A,BR 476,141,S417,R. ENG. JOÃO BLEY FILHO,,PINHEIRINHO,66,PINHEIRINHO,8,REGIONAL PINHEIRINHO,CURITIBA,1,COLISÃO,AUTOMÓVEL,CAMINHÃO,,SIM,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7176298.03259277,671466.02679443,-25.52101649,-49.29418903
1141,201420055.0,2014,2014-04-05,2014-04-05,1899-12-30,4,ABRIL,7,SÁBADO,C333,BR 476,"143,8",,,sem referência pela PRF,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,CHOQUE,AUTOMÓVEL,NÃO SE APLICA,SIM,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174008.19421,669597.91541,-25.54190092,-49.31248348
1146,201420137.0,2014,2014-08-30,2014-08-30,1899-12-30,8,AGOSTO,7,SÁBADO,C888A,BR 476,"122,6",,,TREVO ATUBA - ESTRADA DA RIBEIRA,ATUBA,55,ATUBA,4,REGIONAL BOA VISTA,CURITIBA,1,QUEDA,MOTOCICLETA,NÃO SE APLICA,SIM,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7190796.72559,680528.71704,-25.38907271,-49.20597924
1152,201420188.0,2014,2014-11-28,2014-11-28,1899-12-30,11,NOVEMBRO,6,SEXTA-FEIRA,C888A,BR 476,"140,3",,,PIRELLI ABOUCHAR / RETAURANTE FRANGÃO,PINHEIRINHO,66,PINHEIRINHO,8,REGIONAL PINHEIRINHO,CURITIBA,1,ATROPELAMENTO,A PÉ,MOTOCICLETA,,SIM,SIM,,SIM,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7176074.25159,671333.70319,-25.52305176,-49.29547681
1157,201420003.0,2014,2014-01-08,2014-01-08,1899-12-30,1,JANEIRO,4,QUARTA-FEIRA,C000,PR 418,"8,2",,,,LAMENHA PEQUENA,62,LAMENHA PEQUENA,5,REGIONAL SANTA FELICIDADE,CURITIBA,1,COLISÃO,MOTOCICLETA,CAMINHÃO,,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7192788.13782,667703.7998,-25.37259608,-49.33366583
1162,201420176.0,2014,2014-11-08,2014-11-08,1899-12-30,11,NOVEMBRO,7,SÁBADO,C000,PR 418,"4,5",,,,SANTA FELICIDADE,61,BUTIATUVINHA,5,REGIONAL SANTA FELICIDADE,CURITIBA,2,COLISÃO,AUTOMÓVEL,CAMINHÃO,,SIM,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7190606.68939,665150.20062,-25.39257297,-49.3587719
1168,201420052.0,2014,2014-03-29,2014-03-29,1899-12-30,3,MARÇO,7,SÁBADO,C555,AV. JUSCELINO KUBITSCHEK DE OLIVEIRA,,W836,R. EDUARDO SPRADA,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,COLISÃO,MOTOCICLETA,CAMINHÃO,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184060.70001221,664646.24902344,-25.45171863,-49.36298189
1174,201420062.0,2014,2014-04-13,2014-04-13,1899-12-30,4,ABRIL,1,DOMINGO,S005B,AV. PREF. MAURÍCIO FRUET,1498,,,,CAJURU,21,CAJURU,3,REGIONAL CAJURU,CURITIBA,2,IGNORADO,MOTOCICLETA,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185253.59661865,678414.08624268,-25.43936117,-49.22625938
1178,201420180.0,2014,2014-11-14,2014-11-14,1899-12-30,11,NOVEMBRO,6,SEXTA-FEIRA,C302,AV. WINSTON CHURCHILL,1379,,,TERMINAL PINHEIRINHO,PINHEIRINHO,58,CAPÃO RASO,8,REGIONAL PINHEIRINHO,CURITIBA,1,ATROPELAMENTO,A PÉ,MOTOCICLETA,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7177320.71563721,671318.8458252,-25.51180233,-49.29578354
1184,201420166.0,2014,2014-10-24,2014-10-24,1899-12-30,10,OUTUBRO,6,SEXTA-FEIRA,C555,AV. JUSCELINO KUBITSCHEK DE OLIVEIRA,12453,,,TINTAS RENNER,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174995.80902,668857.28699,-25.53307092,-49.31997672
1191,201420125.0,2014,2014-08-08,2014-08-08,1899-12-30,8,AGOSTO,6,SEXTA-FEIRA,C200,AV. PRES. AFFONSO CAMARGO,955,,,,JARDIM BOTÂNICO,6,CRISTO REI,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,MOTOCICLETA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185702.08563232,675987.69104004,-25.43560231,-49.25043819
1195,201420130.0,2014,2014-08-11,2014-08-11,1899-12-30,8,AGOSTO,2,SEGUNDA-FEIRA,C250,AV. SETE DE SETEMBRO,,S010,R. ALF. ÂNGELO SAMPAIO,PRAÇA DO JAPÃO,BATEL,10,BATEL,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184849.71643066,672758.10681152,-25.44367514,-49.2824332
1198,201420148.0,2014,2014-09-20,2014-09-20,1899-12-30,9,SETEMBRO,7,SÁBADO,C555,AV. JUSCELINO KUBITSCHEK DE OLIVEIRA,5003,,,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,COLISÃO,AUTOMÓVEL,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7181511.367,665728.0968,-25.47461055,-49.35191217
1203,201420083.0,2014,2014-05-12,2014-05-12,1899-12-30,5,MAIO,2,SEGUNDA-FEIRA,C995,PÇ. RUI BARBOSA,470,,,,CENTRO,1,CENTRO,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185634.12481689,673543.6762085,-25.43650316,-49.27472447
1209,201420129.0,2014,2014-08-10,2014-08-10,1899-12-30,8,AGOSTO,1,DOMINGO,W563L,R. ATÍLIO VIEIRA DE MOURA,120,,,R BERNARDO MEYER,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,CHOQUE,MOTOCICLETA,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7177862.55541992,667307.73498535,-25.50736987,-49.33575019
1217,201420172.0,2014,2014-11-05,2014-11-05,1899-12-30,11,NOVEMBRO,4,QUARTA-FEIRA,W639,R. DES. CID CAMPELO,,W137,R. PEDRO GUSSO,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,COLISÃO,BICICLETA,CAMINHÃO,,SIM,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7177230.21838379,667771.36303711,-25.5130253,-49.33105961
1219,201420171.0,2014,2014-11-01,2014-11-01,1899-12-30,11,NOVEMBRO,7,SÁBADO,C033,R. DR. FAIVRE,1110,,,,CENTRO,1,CENTRO,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,SIM,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186028.96179199,675088.23919678,-25.43275804,-49.25942166
1225,201420149.0,2014,2014-09-21,2014-09-21,1899-12-30,9,SETEMBRO,1,DOMINGO,E116,AV. PREF. ERASTO GAERTNER,2415,,,RUA SÍLVIO COLLE/AV. JOSÉ GULIN,BACACHERI,35,BACACHERI,4,REGIONAL BOA VISTA,CURITIBA,2,COLISÃO,MOTOCICLETA,BICICLETA,SIM,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7190438.79162598,678454.90960693,-25.39255345,-49.22653852
1230,201420169.0,2014,2014-11-01,2014-11-01,1899-12-30,11,NOVEMBRO,7,SÁBADO,W800,R. GEN. MÁRIO TOURINHO,,W006G,R. FERDINANDO DARIF,,CAMPINA DO SIQUEIRA,30,CAMPINA DO SIQUEIRA,5,REGIONAL SANTA FELICIDADE,CURITIBA,2,ATROPELAMENTO,MOTOCICLETA,PEDESTRE,,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185293.82659912,670308.08978272,-25.43994921,-49.30684599
1233,201420134.0,2014,2014-08-20,2014-08-20,1899-12-30,8,AGOSTO,4,QUARTA-FEIRA,N023,R. INÁCIO LUSTOSA,,N016C,R. PARNAÍBA,,SÃO FRANCISCO,2,SÃO FRANCISCO,1,REGIONAL MATRIZ,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,SIM,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7187157.20941162,673092.77282715,-25.42280765,-49.27940209
1238,201420121.0,2014,2014-08-03,2014-08-03,1899-12-30,8,AGOSTO,1,DOMINGO,S911,R. LUIZ FRANÇA,,S940,R. SEBASTIÃO MARCOS LUIZ,,CAJURU,21,CAJURU,3,REGIONAL CAJURU,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7182437.40081787,679604.54602051,-25.46463713,-49.21405027
1243,201420158.0,2014,2014-10-11,2014-10-11,1899-12-30,10,OUTUBRO,7,SÁBADO,E116F,AV. MONTEIRO TOURINHO,1643,,,,ATUBA,55,ATUBA,4,REGIONAL BOA VISTA,CURITIBA,1,QUEDA,MOTOCICLETA,NÃO SE APLICA,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7190893.956604,680097.53643799,-25.38824728,-49.21027661
1250,201420144.0,2014,2014-09-16,2014-09-16,1899-12-30,9,SETEMBRO,3,TERÇA-FEIRA,E535D,R. PAULO KISSULA,,E430,AV. VICTOR FERREIRA DO AMARAL,,CAPÃO DA IMBUIA,20,CAPÃO DA IMBUIA,3,REGIONAL CAJURU,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186125.28082275,680697.44281006,-25.43121735,-49.20367805
1255,201420190.0,2014,2014-12-11,2014-12-11,1899-12-30,12,DEZEMBRO,5,QUINTA-FEIRA,W102,R. SÃO MATEUS,,W101,R. JOÃO BETTEGA,,PORTÃO,27,PORTÃO,7,REGIONAL PORTÃO,CURITIBA,1,COLISÃO,MOTOCICLETA,CAMINHÃO,,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7181378.90020752,671249.70019531,-25.47517919,-49.2969879
1261,201420162.0,2014,2014-10-14,2014-10-14,1899-12-30,10,OUTUBRO,3,TERÇA-FEIRA,N012A,R. ALM. BARROSO,,C026,R. PRES. CARLOS CAVALCANTI,,CENTRO,2,SÃO FRANCISCO,1,REGIONAL MATRIZ,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,SIM,,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186896.14782715,673519.55981445,-25.42511438,-49.27512644
1267,201420133.0,2014,2014-08-17,2014-08-17,1899-12-30,8,AGOSTO,1,DOMINGO,S008,R. BENTO VIANA,,S001,AV. SILVA JARDIM,,ÁGUA VERDE,9,ÁGUA VERDE,7,REGIONAL PORTÃO,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,SIM,,,,SIM,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184608.72619629,672617.1260376,-25.44586682,-49.2838039
397,201120206.0,2011,2011-09-07,2011-09-07,1899-12-30,9,SETEMBRO,4,QUARTA-FEIRA,E218,R. CEL. TEMÍSTOCLES DE SOUZA BRASIL,,E205,R. MÉXICO,,BACACHERI,35,BACACHERI,4,REGIONAL BOA VISTA,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7188431.77642822,677491.12243652,-25.41078458,-49.23585211
1607,201520007.0,2014,2014-12-14,2014-12-14,1899-12-30,12,DEZEMBRO,1,DOMINGO,S433,R. IZAAC FERREIRA DA CRUZ,,W100G,R. MAL. OCTÁVIO SALDANHA MAZZA,RUA JOÃO LAERTES BOCHNIA,PINHEIRINHO,66,PINHEIRINHO,8,REGIONAL PINHEIRINHO,CURITIBA,1,COLISÃO,AUTOMÓVEL,AUTOMÓVEL,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7175651.39080811,671552.01959229,-25.5268434,-49.293251
1608,201520008.0,2015,2015-01-06,2015-01-06,1899-12-30,1,JANEIRO,3,TERÇA-FEIRA,C000,PR 418,"7,1",,,COPERCARGAS,SANTA FELICIDADE,63,SANTA FELICIDADE,5,REGIONAL SANTA FELICIDADE,CURITIBA,1,COLISÃO,MOTOCICLETA,CAMINHÃO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7191760.71259,667258.71521,-25.38192048,-49.33796117
1609,201520009.0,2015,2015-01-02,2015-01-02,1899-12-30,1,JANEIRO,6,SEXTA-FEIRA,S046,AV. COM. FRANCO,1034,,,,JARDIM BOTÂNICO,7,JARDIM BOTÂNICO,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184608.37243652,676144.21002197,-25.44545598,-49.24873951
1611,201520011.0,2015,2015-01-24,2015-01-24,1899-12-30,1,JANEIRO,7,SÁBADO,C888,BR 116,"18,8",,,EM FRENTE À LEROY MERLIN,ATUBA,55,ATUBA,4,REGIONAL BOA VISTA,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7190814.49103,681026.64984,-25.38885191,-49.20103392
1612,201520012.0,2015,2015-01-12,2015-01-12,1899-12-30,1,JANEIRO,2,SEGUNDA-FEIRA,C000,PR 418,"9,0",,,VIADUTO DA JUSTO MANFRON,SANTA FELICIDADE,62,LAMENHA PEQUENA,5,REGIONAL SANTA FELICIDADE,CURITIBA,1,COLISÃO,AUTOMÓVEL,CAMINHÃO,SIM,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7193303.45263672,668281.73400879,-25.3678793,-49.32798763
1613,201520013.0,2015,2015-01-21,2015-01-21,1899-12-30,1,JANEIRO,4,QUARTA-FEIRA,C555,AV. JUSCELINO KUBITSCHEK DE OLIVEIRA,,W430,R. PAUL GARFUNKEL,EM FRENTE À COPEL,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS DE LINHA,,SIM,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7175399.36383057,668115.55218506,-25.52951265,-49.32740673
1614,201520014.0,2015,2015-01-10,2015-01-10,1899-12-30,1,JANEIRO,7,SÁBADO,S015A,AV. ÁGUA VERDE,,S102,R. GUILHERME PUGSLEY,,ÁGUA VERDE,9,ÁGUA VERDE,7,REGIONAL PORTÃO,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7183741.99304199,672514.96398926,-25.45370223,-49.28470867
1615,201520015.0,2015,2015-01-11,2015-01-11,1899-12-30,1,JANEIRO,1,DOMINGO,C003,R. BRIG. FRANCO,,C010J,R. EMILIANO PERNETA,,CENTRO,1,CENTRO,1,REGIONAL MATRIZ,CURITIBA,1,COLISÃO,MOTOCICLETA,ÔNIBUS DE LINHA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185481.60864258,673164.86981201,-25.43792403,-49.27847052
1616,201520016.0,2015,2015-01-21,2015-01-21,1899-12-30,1,JANEIRO,4,QUARTA-FEIRA,S636,R. NAPOLEÃO LAUREANO,590,,,,BOQUEIRÃO,56,BOQUEIRÃO,2,REGIONAL BOQUEIRÃO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7178582.67138672,677562.50842285,-25.49967637,-49.23384539
1617,201520017.0,2015,2015-02-11,2015-02-11,1899-12-30,2,FEVEREIRO,4,QUARTA-FEIRA,S501F,R. LAUDELINO AFONSO DA ROCHA,111,,,RUA ALÍRIO PENCAI,XAXIM,57,XAXIM,2,REGIONAL BOQUEIRÃO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,SIM,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7176405.1105957,673865.05859375,-25.51977018,-49.27033797
1618,201520018.0,2015,2015-01-10,2015-01-10,1899-12-30,1,JANEIRO,7,SÁBADO,C200,AV. PRES. AFFONSO CAMARGO,S/N,,,SAÍDA PRINCIPAL DA RODOFERROVIÁRIA,CENTRO,7,JARDIM BOTÂNICO,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,ÔNIBUS,,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185702.31219482,675394.72039795,-25.43567037,-49.25633268
1619,201520019.0,2015,2015-02-21,2015-02-21,1899-12-30,2,FEVEREIRO,7,SÁBADO,W625,R. OLEGÁRIO MACIEL,,,,,FAZENDINHA,42,FAZENDINHA,7,REGIONAL PORTÃO,CURITIBA,1,COLISÃO,AUTOMÓVEL,IGNORADO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,LOCALIZAÇÃO APROXIMADA - 50,7179977.66699219,667669.61541748,-25.4882366,-49.33241427
458,201020186.0,2010,2010-06-19,2010-06-19,,6,JUNHO,7,SÁBADO,C555,AV. JUSCELINO KUBITSCHEK DE OLIVEIRA,,W836,R. EDUARDO SPRADA,,CAMPO COMPRIDO,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7184088.13140869,664737.44323731,-25.45146089,-49.36207855
464,201020214.0,2010,2010-08-24,2010-08-24,,8,AGOSTO,3,TERÇA-FEIRA,W749D,R. RIO DO SUL,,W742D,R. GARUVA,,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,2,ABALROAMENTO TRANSVERSAL,MOTOCICLETA,CAMINHÃO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7181231.74243164,666801.78363037,-25.47701432,-49.34120053
470,201020247.0,2010,2010-10-15,2010-10-15,,10,OUTUBRO,6,SEXTA-FEIRA,E322,R. RIO JURUÁ,,E357,R. JOAQUIM DA COSTA RIBEIRO,,ATUBA,55,ATUBA,4,REGIONAL BOA VISTA,CURITIBA,1,ABALROAMENTO TRANSVERSAL,MOTOCICLETA,IGNORADO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7190241.81781006,680397.6027832,-25.39409729,-49.20720805
476,201020176.0,2010,2010-07-05,2010-07-05,,7,JULHO,2,SEGUNDA-FEIRA,S433,R. IZAAC FERREIRA DA CRUZ,3265,,,,,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,COLISÃO,BICICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174639.15563965,673724.50604248,-25.53572676,-49.27150768
480,201020190.0,2010,2010-06-16,2010-06-16,,6,JUNHO,4,QUARTA-FEIRA,S940,R. SEBASTIÃO MARCOS LUIZ,124,,,,CAJURU,21,CAJURU,3,REGIONAL CAJURU,CURITIBA,1,ATROPELAMENTO,A PÉ,MOTOCICLETA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7182409.722229,679524.59283447,-25.46489663,-49.21484153
485,201020200.0,2010,2010-05-08,2010-05-08,,5,MAIO,7,SÁBADO,N070,AV. ANITA GARIBALDI,,,,PROX PARQUE BARREIRINHA,,52,BARREIRINHA,4,REGIONAL BOA VISTA,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7193792.50640869,674810.8815918,-25.36271352,-49.26318234
489,201020206.0,2010,2010-07-25,2010-07-25,,7,JULHO,1,DOMINGO,S527,R. FRANCISCO DEROSSO,1057,,,,,57,XAXIM,2,REGIONAL BOQUEIRÃO,CURITIBA,1,COLISÃO,BICICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7178581.92901611,674240.87921143,-25.50007734,-49.26688164
491,201120140.0,2011,2011-06-15,2011-06-15,1899-12-30,6,JUNHO,4,QUARTA-FEIRA,W002,R. MARTIM AFONSO,,,,,BIGORRILHO,11,BIGORRILHO,1,REGIONAL MATRIZ,CURITIBA,1,ATROPELAMENTO,A PÉ,IGNORADO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186177.08520508,671673.80480957,-25.43181929,-49.29338156
496,201120145.0,2011,,,,0,,0,,C300,AV. REPÚBLICA ARGENTINA,,,,,,0,-,7,REGIONAL PORTÃO,CURITIBA,1,ATROPELAMENTO,A PÉ,VEÍCULO PESADO,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,LOCALIZAÇÃO INDEFINIDA,7181129.92242432,671722.32800293,-25.47737196,-49.29225633
500,201120149.0,2011,,,,0,,0,,C777,BR 277,"70,0",,,,,0,-,0,-,CURITIBA,1,CAPOTAMENTO,AUTOMÓVEL,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7180275.15179443,681999.71679688,-25.48386181,-49.1899437
504,201120153.0,2011,,,,0,,0,,C555,BR 376,,,,,,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,SEM COLISÃO,CAMINHÃO,NÃO SE APLICA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7176227.33264,667517.03143,-25.52210677,-49.3334645
508,201120157.0,2011,2011-07-02,2011-07-02,1899-12-30,7,JULHO,7,SÁBADO,W003F,R. CEL. DULCÍDIO,,W022A,R. BENJAMIN LINS,KHARINA LANCHES,BATEL,10,BATEL,1,REGIONAL MATRIZ,CURITIBA,1,COLISÃO,MOTOCICLETA,AUTOMÓVEL,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7185219.68981934,672777.28582764,-25.44033335,-49.28228991
1621,201520021.0,2015,2015-02-21,2015-02-21,1899-12-30,2,FEVEREIRO,7,SÁBADO,C666,BR 277,"98,9",,,VIADUTO CONTORNO NORTE,ORLEANS,59,ORLEANS,5,REGIONAL SANTA FELICIDADE,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,SIM,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186321.28979,665058.79022,-25.43126686,-49.35915681
1622,201520022.0,2015,2015-02-27,2015-02-27,1899-12-30,2,FEVEREIRO,6,SEXTA-FEIRA,C666,BR 277,"101,0",,,PASSARELA,ORLEANS,59,ORLEANS,5,REGIONAL SANTA FELICIDADE,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7186449.36682129,663186.75439453,-25.43031741,-49.37778183
1623,201520023.0,2015,2015-01-23,2015-01-23,1899-12-30,1,JANEIRO,6,SEXTA-FEIRA,S788,R. ARLINDO NATAL,,S771,R. TEN. ANTÔNIO MIRANDA MARQUES,,UBERABA,37,UBERABA,3,REGIONAL CAJURU,CURITIBA,1,COLISÃO,MOTOCICLETA,MOTOCICLETA,,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7178307.04241943,679435.34240723,-25.50193864,-49.21518204
1624,201520024.0,2015,2015-02-02,2015-02-02,1899-12-30,2,FEVEREIRO,2,SEGUNDA-FEIRA,S471,R. LUPIONÓPOLIS,,S467,R. DR. LAURO GENTIO PORTUGAL TAVARES,,SÍTIO CERCADO,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,COLISÃO,BICICLETA,AUTOMÓVEL,SIM,,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7174592.64361572,674898.19360352,-25.53600831,-49.25982477
1625,201520025.0,2015,2015-02-06,2015-02-06,1899-12-30,2,FEVEREIRO,6,SEXTA-FEIRA,C111,BR 116,"111,0",,,PASSARELA/POSTO 2 RMÃOS,SÍTIO CERCADO,65,SÍTIO CERCADO,10,REGIONAL BAIRRO NOVO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7171989.73602295,674268.62683106,-25.55957715,-49.26575011
1626,201520026.0,2015,2015-02-28,2015-02-28,1899-12-30,2,FEVEREIRO,7,SÁBADO,C555,BR 376,"590,8",,,EM FRENTE A VOLVO,CIDADE INDUSTRIAL DE CURITIBA,75,CIDADE INDUSTRIAL DE CURITIBA,11,REGIONAL CIC,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,,SIM,,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7183981.63562,664724.34424,-25.45242367,-49.36219577
1627,201520027.0,2015,2015-02-14,2015-02-14,1899-12-30,2,FEVEREIRO,7,SÁBADO,S605G,R. CASCAVEL,1082,,,,BOQUEIRÃO,56,BOQUEIRÃO,2,REGIONAL BOQUEIRÃO,CURITIBA,1,ATROPELAMENTO,A PÉ,AUTOMÓVEL,SIM,,SIM,,,,Comitê de Análise de Acidente de Trânsito - Vida no Trânsito,,,7177495.67999268,676069.37438965,-25.50966597,-49.24855342
